Date,TT_TU,Rolling_Mean,adjusted_TT
1997-04-01,6.568666666666667,8.334106630824373,14.916086021505377
1997-05-01,13.630967741935484,8.442520609318997,21.978387096774192
1997-06-01,16.308333333333334,8.382020609318998,24.655752688172043
1997-07-01,17.332903225806454,8.466375448028675,25.680322580645164
1997-08-01,20.130967741935482,8.688714157706093,28.478387096774192
1997-09-01,13.848333333333333,8.887158602150537,22.195752688172043
1997-10-01,7.771290322580645,8.740841397849463,16.118709677419353
1997-11-01,4.128,8.676702508960574,12.47541935483871
1997-12-01,2.3106451612903225,9.09318100358423,10.658064516129032
1998-01-01,1.6248387096774195,9.548987455197134,9.97225806451613
1998-02-01,2.362142857142857,9.407499359959038,10.709562211981567
1998-03-01,5.331290322580646,9.279031618023554,13.678709677419356
1998-04-01,9.482333333333335,9.52183717357911,17.829752688172043
